"module_id","repo","provider","downloads","passed","failed","check_id","check_name","resource","file"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV_AWS_111","Ensure IAM policies does not allow write access without constraints","module.wrapper.aws_iam_policy_document.service","\modules\service\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV_AWS_356","Ensure no IAM policies documents allow ""*"" as a statement's resource for restrictable actions","module.wrapper.aws_iam_policy_document.service","\modules\service\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV_AWS_111","Ensure IAM policies does not allow write access without constraints","module.wrapper.aws_iam_policy_document.task_exec","\modules\service\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV_AWS_356","Ensure no IAM policies documents allow ""*"" as a statement's resource for restrictable actions","module.wrapper.aws_iam_policy_document.task_exec","\modules\service\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV2_AWS_5","Ensure that Security Groups are attached to another resource","module.wrapper.module.cluster.aws_security_group.this","\modules\cluster\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV2_AWS_5","Ensure that Security Groups are attached to another resource","module.wrapper.aws_security_group.this","\modules\cluster\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV2_AWS_5","Ensure that Security Groups are attached to another resource","module.wrapper.aws_security_group.this","\modules\express-service\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV2_AWS_5","Ensure that Security Groups are attached to another resource","module.wrapper.module.service.aws_security_group.this","\modules\service\main.tf"
"terraform-aws-modules/ecs/aws/7.5.0","terraform-aws-modules/terraform-aws-ecs","aws","28685788","551","25","CKV2_AWS_5","Ensure that Security Groups are attached to another resource","module.wrapper.aws_security_group.this","\modules\service\main.tf"
"cloudposse/ssm-parameter-store/aws/0.13.0","cloudposse/terraform-aws-ssm-parameter-store","aws","26005010","3","3","CKV_TF_1","Ensure Terraform module sources use a commit hash","this","\context.tf"
