"module_id","repo","provider","downloads","passed","failed","check_id","check_name","resource","file"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","virtual_network_ip_prefixes","\main.ip_ranges.tf"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","virtual_network_subnet_ip_prefixes","\main.ip_ranges.tf"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","gateway_route_table","\main.tf"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","gateway_route_table_routes","\main.tf"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","dns_resolver","\main.tf"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","private_dns_zones","\main.tf"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","private_dns_zone_auto_registration","\main.tf"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","ddos_protection_plan","\main.tf"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","bastion_public_ip","\main.tf"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","bastion_host","\main.tf"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","module.hub_and_spoke_vnet.hub_firewalls","\modules\hub-virtual-network-mesh\main.firewall.tf"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","module.hub_and_spoke_vnet.fw_default_ips","\modules\hub-virtual-network-mesh\main.firewall.tf"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","module.hub_and_spoke_vnet.fw_management_ips","\modules\hub-virtual-network-mesh\main.firewall.tf"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","module.hub_and_spoke_vnet.fw_policies","\modules\hub-virtual-network-mesh\main.firewall.tf"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","module.hub_and_spoke_vnet.nat_gateway","\modules\hub-virtual-network-mesh\main.natgw.tf"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","module.hub_and_spoke_vnet.hub_routing_firewall","\modules\hub-virtual-network-mesh\main.routing.tf"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","module.hub_and_spoke_vnet.hub_routing_user_subnets","\modules\hub-virtual-network-mesh\main.routing.tf"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","module.hub_and_spoke_vnet.hub_virtual_networks","\modules\hub-virtual-network-mesh\main.tf"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","module.hub_and_spoke_vnet.hub_virtual_network_subnets","\modules\hub-virtual-network-mesh\main.tf"
"Azure/avm-ptn-alz-connectivity-hub-and-spoke-vnet/azurerm/0.17.3","Azure/terraform-azurerm-avm-ptn-alz-connectivity-hub-and-spoke-vnet","azurerm","249919","22","21","CKV_TF_1","Ensure Terraform module sources use a commit hash","module.hub_and_spoke_vnet.hub_virtual_network_peering","\modules\hub-virtual-network-mesh\main.tf"
"Azure/avm-res-servicebus-namespace/azurerm/0.4.0","Azure/terraform-azurerm-avm-res-servicebus-namespace","azurerm","238781","3","2","CKV_AZURE_203","Ensure Azure Service Bus Local Authentication is disabled","azurerm_servicebus_namespace.this","\main.tf"
"Azure/avm-res-servicebus-namespace/azurerm/0.4.0","Azure/terraform-azurerm-avm-res-servicebus-namespace","azurerm","238781","3","2","CKV_AZURE_204","Ensure 'public network access enabled' is set to 'False' for Azure Service Bus","azurerm_servicebus_namespace.this","\main.tf"
"Azure/avm-ptn-alz-connectivity-virtual-wan/azurerm/0.16.1","Azure/terraform-azurerm-avm-ptn-alz-connectivity-virtual-wan","azurerm","226048","12","12","CKV_TF_1","Ensure Terraform module sources use a commit hash","regions","\main.availability_zones.tf"
"Azure/avm-ptn-alz-connectivity-virtual-wan/azurerm/0.16.1","Azure/terraform-azurerm-avm-ptn-alz-connectivity-virtual-wan","azurerm","226048","12","12","CKV_TF_1","Ensure Terraform module sources use a commit hash","virtual_network_ip_prefixes","\main.ip_ranges.tf"
"Azure/avm-ptn-alz-connectivity-virtual-wan/azurerm/0.16.1","Azure/terraform-azurerm-avm-ptn-alz-connectivity-virtual-wan","azurerm","226048","12","12","CKV_TF_1","Ensure Terraform module sources use a commit hash","virtual_network_subnet_ip_prefixes","\main.ip_ranges.tf"
"Azure/avm-ptn-alz-connectivity-virtual-wan/azurerm/0.16.1","Azure/terraform-azurerm-avm-ptn-alz-connectivity-virtual-wan","azurerm","226048","12","12","CKV_TF_1","Ensure Terraform module sources use a commit hash","firewall_policy","\main.tf"
"Azure/avm-ptn-alz-connectivity-virtual-wan/azurerm/0.16.1","Azure/terraform-azurerm-avm-ptn-alz-connectivity-virtual-wan","azurerm","226048","12","12","CKV_TF_1","Ensure Terraform module sources use a commit hash","virtual_network_side_car","\main.tf"
"Azure/avm-ptn-alz-connectivity-virtual-wan/azurerm/0.16.1","Azure/terraform-azurerm-avm-ptn-alz-connectivity-virtual-wan","azurerm","226048","12","12","CKV_TF_1","Ensure Terraform module sources use a commit hash","dns_resolver","\main.tf"
"Azure/avm-ptn-alz-connectivity-virtual-wan/azurerm/0.16.1","Azure/terraform-azurerm-avm-ptn-alz-connectivity-virtual-wan","azurerm","226048","12","12","CKV_TF_1","Ensure Terraform module sources use a commit hash","private_dns_zones","\main.tf"
"Azure/avm-ptn-alz-connectivity-virtual-wan/azurerm/0.16.1","Azure/terraform-azurerm-avm-ptn-alz-connectivity-virtual-wan","azurerm","226048","12","12","CKV_TF_1","Ensure Terraform module sources use a commit hash","private_dns_zone_auto_registration","\main.tf"
"Azure/avm-ptn-alz-connectivity-virtual-wan/azurerm/0.16.1","Azure/terraform-azurerm-avm-ptn-alz-connectivity-virtual-wan","azurerm","226048","12","12","CKV_TF_1","Ensure Terraform module sources use a commit hash","ddos_protection_plan","\main.tf"
"Azure/avm-ptn-alz-connectivity-virtual-wan/azurerm/0.16.1","Azure/terraform-azurerm-avm-ptn-alz-connectivity-virtual-wan","azurerm","226048","12","12","CKV_TF_1","Ensure Terraform module sources use a commit hash","bastion_public_ip","\main.tf"
"Azure/avm-ptn-alz-connectivity-virtual-wan/azurerm/0.16.1","Azure/terraform-azurerm-avm-ptn-alz-connectivity-virtual-wan","azurerm","226048","12","12","CKV_TF_1","Ensure Terraform module sources use a commit hash","bastion_host","\main.tf"
"Azure/avm-ptn-alz-connectivity-virtual-wan/azurerm/0.16.1","Azure/terraform-azurerm-avm-ptn-alz-connectivity-virtual-wan","azurerm","226048","12","12","CKV_AZURE_216","Ensure DenyIntelMode is set to Deny for Azure Firewalls","module.virtual_wan.module.firewalls.azurerm_firewall.fw","\modules\firewall\main.tf"
"Azure/avm-ptn-vnetgateway/azurerm/0.10.3","Azure/terraform-azurerm-avm-ptn-vnetgateway","azurerm","224421","1","0","","","",""
"Azure/avm-res-app-managedenvironment/azurerm/0.5.0","Azure/terraform-azurerm-avm-res-app-managedenvironment","azurerm","193263","","","","","",""
"claranet/tagging/azurerm/8.0.2","claranet/terraform-azurerm-tagging","azurerm","192697","","","","","",""
